company_name,domain,linkedin_url,hq_city,hq_country,employee_count,estimated_revenue,industry,signal(s),qualified (yes/no),notes
The WorkPlace Group,https://www.workplacegroup.com,https://www.linkedin.com/company/the-workplace-group,Florham Park,US,37,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Millenium Staffing Solutions,https://www.milleniumstaff.com,https://www.linkedin.com/company/thebachrachgroup,Las Vegas,US,116,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
The Hired Guns,https://www.thehiredguns.com,https://www.linkedin.com/company/thehiredguns,New York,US,47,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Themigroup,https://www.weichertworkforcemobility.com,https://www.linkedin.com/company/themigroup,Whippany,US,137,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Therapy Consultants Inc,https://therapyconsultantsinc.com,https://www.linkedin.com/company/therapy-consultants-inc-,Houston,US,18,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Resume Place, Inc",https://www.resume-place.com,https://www.linkedin.com/company/theresumeplace,Catonsville,US,16,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Third Level Crisis Intervention Center,https://www.thirdlevel.org,https://www.linkedin.com/company/third-level-crisis-intervention-center,Traverse City,US,15,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Thorndale Partners,https://www.thorndalepartners.com,https://www.linkedin.com/company/thorndale-partners,Brentwood,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Timeline Staffing Llc,https://timelinestaffing.com,https://www.linkedin.com/company/timeline-staffing-llc,Arlington,US,26,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Titanium Health,https://www.titaniumhealth.com,https://www.linkedin.com/company/titaniumhealthexecutivesearch,New York,US,22,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Tlc Travel Staff,https://www.tlctravelstaff.com,https://www.linkedin.com/company/tlctravelstaff,Perry,US,58,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Total Medical Personnel Staffing,https://www.tmpsok.com,https://www.linkedin.com/company/tmpsok,Oklahoma City,US,137,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
TOP Group - Japanese Recruiting Agency,https://top-us.com,https://www.linkedin.com/company/top-japanese-recruiting-agency,New York,US,127,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Top Notch Personnel, Inc",https://www.topnotchpersonnel.com,https://www.linkedin.com/company/top-notch-personnel-inc,Corsicana,US,16,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Toptalent Staffing,https://www.toptalentusa.com,https://www.linkedin.com/company/top-talent-staffing,Orlando,US,26,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Top To Bottom,https://thinkttb.com,https://www.linkedin.com/company/top-to-bottom,Rolling Hills Estates,US,102,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Topp Knotch Personnel,https://www.tkpsi.com,https://www.linkedin.com/company/topp-knotch-personnel,Gretna,US,30,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Tops Hr Solutions,https://topshr.com,https://www.linkedin.com/company/tops-hr-solutions,Sarasota,US,12,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Toptalent Staffing,https://www.toptalentusa.com,https://www.linkedin.com/company/toptalentusa,Winter Park,US,17,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Total Staffing Solutions,https://www.totalstaffsolutions.com,https://www.linkedin.com/company/total-staffing-solutions-cincinnati,Cincinnati,US,14,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Town + Country Resources,https://www.tandcr.com,https://www.linkedin.com/company/town-country-resources,Palo Alto,US,56,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Townsend & Associates, Inc",https://www.townsend-associates.com,https://www.linkedin.com/company/townsend-&-associates-inc-,Morris Plains,US,37,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Tps, Inc",https://www.t-p-s.com,https://www.linkedin.com/company/tps-inc.,Raleigh,US,48,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Trac Associates,https://www.tracassoc.com,https://www.linkedin.com/company/trac-associates,Seattle,US,17,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Trade Force Staffing,https://www.tradeforcestaffing.com,https://www.linkedin.com/company/trade-force-staffing,Portland,US,24,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Skilled Workforce,https://www.tradesolutions.com,https://www.linkedin.com/company/trade-solutions-inc-,Cincinnati,US,16,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Trades Unlimited,https://www.tradesunlimitedusa.com,https://www.linkedin.com/company/trades-unlimited,Nashville,US,59,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Trade Show Temps,https://www.tradeshowtemps.com,https://www.linkedin.com/company/tradeshowtemps,Los Angeles,US,51,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Trades Labor Corporation,https://www.tradeslabor.com,https://www.linkedin.com/company/tradeslaborcorporation,Seattle,US,83,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Tradesource, Inc",https://www.tradesource.com,https://www.linkedin.com/company/tradesource,Warwick,US,369,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Transformation Network,https://www.transformationnetwork.org,https://www.linkedin.com/company/transformation-network,Ashland,US,40,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
